Date,ITSA4,SULA11,SAPR11,ALUP11,NEOE3,PNVL3,BBSE3,CPLE6,RBRP11,VRTA11,HSML11,IPCA2030,Selic2027
2021-06-23,11.66176700592041,35.52000045776367,20.33216857910156,26.920000076293945,17.298795700073242,20.815034866333008,24.10711669921875,5.718171119689941,80.48999786376953,111.3000030517578,90.2699966430664,3898.568,898.055
2021-06-24,11.70156955718994,35.9900016784668,20.556564331054688,26.799999237060547,17.556690216064453,21.20419311523437,23.81431770324707,5.708918571472168,80.0,111.4000015258789,90.97000122070312,3923.485,897.802
2021-06-25,11.422959327697754,34.599998474121094,20.57607650756836,26.299999237060547,17.626123428344727,21.303977966308597,23.34583854675293,5.653402328491211,77.0,107.9000015258789,88.69999694824219,3934.959,898.531
2021-06-28,11.303556442260742,35.040000915527344,20.23460578918457,26.459999084472656,17.764989852905273,21.463632583618164,23.52151870727539,5.597886562347412,75.69999694824219,106.0,87.9000015258789,3930.146,899.75
2021-06-29,11.243854522705078,35.41999816894531,19.883377075195312,26.61000061035156,17.556690216064453,21.49356842041016,23.1701602935791,5.477601051330566,82.81999969482422,109.58999633789062,88.26000213623047,3971.225,901.458
2021-06-30,11.094599723815918,34.65999984741211,20.26387405395508,26.3799991607666,17.22936248779297,21.343891143798828,22.545522689819336,5.48685359954834,79.9000015258789,109.5999984741211,89.4000015258789,3966.376,902.428
2021-07-01,11.114500045776367,34.22999954223633,20.09000015258789,26.38999938964844,17.22936248779297,20.65538024902344,22.672401428222656,5.48685359954834,79.98999786376953,107.37000274658205,87.51000213623047,3964.269,901.558
2021-07-02,11.174201011657717,34.11000061035156,20.280000686645508,26.46999931335449,17.469999313354492,20.844968795776367,22.59432029724121,5.523864269256592,80.97000122070312,105.5,89.58999633789062,3978.571,901.183
2021-07-05,11.024947166442873,33.599998474121094,20.13999938964844,26.850000381469727,17.459999084472656,20.33606719970703,22.360082626342773,5.625644207000732,79.62999725341797,105.91999816894533,88.76000213623047,4156.984,902.026
2021-07-06,10.985146522521973,33.13999938964844,19.82999992370605,26.399999618530277,17.34000015258789,19.87705993652344,22.057523727416992,5.597886562347412,80.0,105.9499969482422,88.5999984741211,3925.758,900.927
2021-07-08,11.114500045776367,32.369998931884766,19.790000915527344,26.030000686645508,17.290000915527344,19.318267822265625,22.057523727416992,5.505358695983887,79.5,106.87999725341795,85.16000366210938,3961.955,900.318
